id,questionusageid,slot,behaviour,questionid,variant,maxmark,minfraction,maxfraction,flagged,questionsummary,rightanswer,responsesummary,timemodified,category,parent,name,questiontext,questiontextformat,generalfeedback,generalfeedbackformat,defaultmark,penalty,qtype,length,stamp,version,hidden,timecreated,createdby,modifiedby,idnumber
367,223,4,deferredfeedback,367,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT an example of handling data securely?
: Save data to an encrypted USB when travelling
; Always save data to the company SharePoint
; Send data via an email to an intended recipient
; Always back data up to the server
","Send data via an email to an intended recipient
","Send data via an email to an intended recipient
",1605556672,35,0,Q04,"<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+x9Vxj3,assessment.accelerate-people.co.uk+201116195752+jzlVQf,1,1605556672,5,5,
368,223,5,deferredfeedback,368,1,1.0000000,0.0000000,1.0000000,0,"which of the following is NOT a data visualisation tool?
: Tableau
; Power BI
; Excel
; PDF
","PDF
","PDF
",1605556672,35,0,Q05,"<p>which of the following is <strong>not</strong> a data visualisation tool?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+LNeA2S,assessment.accelerate-people.co.uk+201116195752+ucr4ZY,1,1605556672,5,5,
369,223,6,deferredfeedback,369,1,1.0000000,0.0000000,1.0000000,0,"Which policy or procedure would cover information security?
: HR Policy
; Finance Policy
; Information Risk Management Policy
; Safeguarding Policy
","Information Risk Management Policy
","Safeguarding Policy
",1605556672,35,0,Q06,"<p>Which policy or procedure would cover information security?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+XxVUMJ,assessment.accelerate-people.co.uk+201116195752+TI8xCK,1,1605556672,5,5,
370,223,7,deferredfeedback,370,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is a type of threat to an organisation?
: A weak password
; Not applying computer updates
; New regulations
; All of the above
","All of the above
","New regulations
",1605556672,35,0,Q07,"<p>Which of the following is a type of threat to an organisation?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+CiJPCI,assessment.accelerate-people.co.uk+201116195752+t2GoEV,1,1605556672,5,5,
371,223,8,deferredfeedback,371,1,1.0000000,0.0000000,1.0000000,0,"Which of the following would be the most likely reason to change your password?
: You could not access your files
; You have updated your software or applied updates
; You have been on holiday and away from your PC for two weeks
; You have had a virus on your PC
","You have had a virus on your PC
","You could not access your files
",1605556672,35,0,Q08,"<p>Which of the following would be the most likely reason to change your password?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+qRB6uC,assessment.accelerate-people.co.uk+201116195752+wTDAAU,1,1605556672,5,5,
372,223,9,deferredfeedback,372,1,1.0000000,0.0000000,1.0000000,0,"Who should you inform if your encounter a data breach?
: Information Commissioners Office
; International Commissioners Office
; Information Compliance Office
; International Compliance Office
","Information Commissioners Office
","International Commissioners Office
",1605556672,35,0,Q09,"<p>Who should you inform if your encounter a data breach?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+jNm39r,assessment.accelerate-people.co.uk+201116195752+UZbeVt,1,1605556672,5,5,
373,223,10,deferredfeedback,373,1,1.0000000,0.0000000,1.0000000,0,"How would you safeguard your organisations brand?
: Follow the organisations policies
; Only send email to existing customers
; Remove the company logo when sending to unknown customers
; Remove your email signature
","Follow the organisations policies
","Only send email to existing customers
",1605556672,35,0,Q10,"<p>How would you safeguard your organisations brand?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+b2pbhY,assessment.accelerate-people.co.uk+201116195752+sKAfSN,1,1605556672,5,5,
374,223,11,deferredfeedback,374,1,1.0000000,0.0000000,1.0000000,0,"Which of the following are classed as Digital Communication Channels?
: Blogging
; Social Media
; Email marketing
; All of the above
","All of the above
","Email marketing
",1605556672,35,0,Q11,"<p>Which of the following are classed as Digital Communication Channels?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+D8EMIt,assessment.accelerate-people.co.uk+201116195752+EgWLY2,1,1605556672,5,5,
375,223,12,deferredfeedback,375,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is the least secure when accessing the internet?
: log onto an open network in a local coffee shop
; use your mobile phone from your home network
; use your personal computer on the guest WiFi at work
; log onto a secure train network with you phone whilst traveling
","log onto an open network in a local coffee shop
","use your mobile phone from your home network
",1605556672,35,0,Q12,"<p>Which of the following is the least secure when accessing the internet?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+XAsldO,assessment.accelerate-people.co.uk+201116195752+wyMw2G,1,1605556672,5,5,
376,223,13,deferredfeedback,376,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is the best method for planning your own learning activities?
: Wait to see what opportunities become available that meet the gaps in your knowledge
; Define a clear purpose and learning objectives aligned to your job role
; Volunteer for every training opportunity that becomes available within the organisation
; Select the same training that colleagues have applied to attend
","Define a clear purpose and learning objectives aligned to your job role
","Wait to see what opportunities become available that meet the gaps in your knowledge
",1605556672,35,0,Q13,"<p>Which of the following is the best method for planning your own learning activities?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+JghSnW,assessment.accelerate-people.co.uk+201116195752+eMrQYO,1,1605556672,5,5,
377,223,14,deferredfeedback,377,1,1.0000000,0.0000000,1.0000000,0,"Which of the following combinations should be considered when planning effective time management?
: Customer, costs, capacity
; People, price, product
; Tasks, time, team
; information, intention, implementation
","Tasks, time, team
","People, price, product
",1605556672,35,0,Q14,"<p>Which of the following combinations should be considered when planning effective time management?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+JYpKMh,assessment.accelerate-people.co.uk+201116195752+v9BMjX,1,1605556672,5,5,
378,223,15,deferredfeedback,378,1,1.0000000,0.0000000,1.0000000,0,"How may your continuous improvement benefit the business?
: Increase productivity
; Informs the business strategy
; informs the learning and development budget
; Increases costs
","Increase productivity
","Informs the business strategy
",1605556672,35,0,Q15,"<p>How may your continuous improvement benefit the business?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+lAgohu,assessment.accelerate-people.co.uk+201116195752+sgQcQ7,1,1605556672,5,5,
379,223,16,deferredfeedback,379,1,1.0000000,0.0000000,1.0000000,0,"How can you BEST maintain current and future awareness of technologies?
: Subscribe to professional memberships
; Through continuous professional development
; Through observation of colleagues
; By having a large learning and development budget
","Through continuous professional development
","By having a large learning and development budget
",1605556672,35,0,Q16,"<p>How can you BEST maintain current and future awareness of technologies?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+BLzBVR,assessment.accelerate-people.co.uk+201116195752+Qww1xF,1,1605556672,5,5,
364,224,1,deferredfeedback,364,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT a video communication platform?
: Email
; Skype
; Zoom
; Microsoft Teams
","Email
","Skype
",1605556672,35,0,Q01,"<p>Which of the following is <strong>not</strong> a video communication platform?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+80tTMT,assessment.accelerate-people.co.uk+201116195752+j2V8WC,1,1605556672,5,5,
365,224,2,deferredfeedback,365,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT classed as a peripheral hardware devise?
: Printer
; Server
; Webcam
; Keyboard
","Server
","Server
",1605556672,35,0,Q02,"<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+leMyJU,assessment.accelerate-people.co.uk+201116195752+TX6N5J,1,1605556672,5,5,
366,224,3,deferredfeedback,366,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is primarily used for processing and presenting data?
: Dropbox
; SharePoint
; Google Drive
; PowerBI
","PowerBI
","Google Drive
",1605556672,35,0,Q03,"<p>Which of the following is primarily used for processing and presenting data?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+6B0sj2,assessment.accelerate-people.co.uk+201116195752+4mChsz,1,1605556672,5,5,
367,224,4,deferredfeedback,367,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT an example of handling data securely?
: Save data to an encrypted USB when travelling
; Always save data to the company SharePoint
; Send data via an email to an intended recipient
; Always back data up to the server
","Send data via an email to an intended recipient
","Send data via an email to an intended recipient
",1605556672,35,0,Q04,"<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+x9Vxj3,assessment.accelerate-people.co.uk+201116195752+jzlVQf,1,1605556672,5,5,
368,224,5,deferredfeedback,368,1,1.0000000,0.0000000,1.0000000,0,"which of the following is NOT a data visualisation tool?
: Tableau
; Power BI
; Excel
; PDF
","PDF
","Excel
",1605556672,35,0,Q05,"<p>which of the following is <strong>not</strong> a data visualisation tool?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+LNeA2S,assessment.accelerate-people.co.uk+201116195752+ucr4ZY,1,1605556672,5,5,
369,224,6,deferredfeedback,369,1,1.0000000,0.0000000,1.0000000,0,"Which policy or procedure would cover information security?
: HR Policy
; Finance Policy
; Information Risk Management Policy
; Safeguarding Policy
","Information Risk Management Policy
","HR Policy
",1605556672,35,0,Q06,"<p>Which policy or procedure would cover information security?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+XxVUMJ,assessment.accelerate-people.co.uk+201116195752+TI8xCK,1,1605556672,5,5,
370,224,7,deferredfeedback,370,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is a type of threat to an organisation?
: A weak password
; Not applying computer updates
; New regulations
; All of the above
","All of the above
","New regulations
",1605556672,35,0,Q07,"<p>Which of the following is a type of threat to an organisation?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+CiJPCI,assessment.accelerate-people.co.uk+201116195752+t2GoEV,1,1605556672,5,5,
371,224,8,deferredfeedback,371,1,1.0000000,0.0000000,1.0000000,0,"Which of the following would be the most likely reason to change your password?
: You could not access your files
; You have updated your software or applied updates
; You have been on holiday and away from your PC for two weeks
; You have had a virus on your PC
","You have had a virus on your PC
","You could not access your files
",1605556672,35,0,Q08,"<p>Which of the following would be the most likely reason to change your password?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+qRB6uC,assessment.accelerate-people.co.uk+201116195752+wTDAAU,1,1605556672,5,5,
372,224,9,deferredfeedback,372,1,1.0000000,0.0000000,1.0000000,0,"Who should you inform if your encounter a data breach?
: Information Commissioners Office
; International Commissioners Office
; Information Compliance Office
; International Compliance Office
","Information Commissioners Office
","International Commissioners Office
",1605556672,35,0,Q09,"<p>Who should you inform if your encounter a data breach?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+jNm39r,assessment.accelerate-people.co.uk+201116195752+UZbeVt,1,1605556672,5,5,
